,lat,lon,transposition_factor,tilt,azimuth,POA_GLOBAL_IRRADIANCE
0,-19.899999618530273,57.400001525878906,1.042958,20,10,281.91806
0,-19.899999618530273,57.45000076293945,1.0431851,20,10,276.89523
0,-19.899999618530273,57.5,1.0431036,20,10,276.7804
0,-19.899999618530273,57.54999923706055,1.0430052,20,10,276.39288
0,-19.899999618530273,57.599998474121094,1.0431267,20,0,277.0759
0,-19.899999618530273,57.650001525878906,1.0431013,20,0,277.08664
0,-19.899999618530273,57.70000076293945,1.0431554,20,0,279.07455
0,-19.899999618530273,57.75,1.0430063,20,0,279.22028
0,-19.899999618530273,57.79999923706055,1.0430076,20,0,279.2935
0,-19.899999618530273,57.849998474121094,1.0427291,20,0,278.46542
0,-19.899999618530273,57.900001525878906,1.0423702,20,0,276.05307
0,-19.899999618530273,57.95000076293945,1.0423889,20,0,276.03424
0,-19.899999618530273,58.0,1.042481,20,0,274.9006
0,-19.850000381469727,57.099998474121094,1.0445734,20,10,294.3284
0,-19.850000381469727,57.150001525878906,1.0442796,20,0,291.60577
0,-19.850000381469727,57.20000076293945,1.0440605,20,10,290.03424
0,-19.850000381469727,57.25,1.044031,20,0,290.01276
0,-19.850000381469727,57.29999923706055,1.0439968,20,0,287.3284
0,-19.850000381469727,57.349998474121094,1.0436314,20,10,284.02686
0,-19.850000381469727,57.400001525878906,1.0436044,20,10,283.90665
0,-19.850000381469727,57.45000076293945,1.0435157,20,10,279.53256
0,-19.850000381469727,57.5,1.042996,20,10,278.27402
0,-19.850000381469727,57.54999923706055,1.0429634,20,10,278.2814
0,-19.850000381469727,57.599998474121094,1.0428948,20,0,277.31967
0,-19.850000381469727,57.650001525878906,1.042624,20,10,278.63196
0,-19.850000381469727,57.70000076293945,1.0426123,20,10,278.6884
0,-19.850000381469727,57.75,1.0426329,20,0,278.41168
0,-19.850000381469727,57.79999923706055,1.0428717,20,0,278.93283
0,-19.850000381469727,57.849998474121094,1.0426458,20,0,279.7421
0,-19.850000381469727,57.900001525878906,1.0422357,20,0,277.93887
0,-19.850000381469727,57.95000076293945,1.0419108,20,0,275.58295
0,-19.850000381469727,58.0,1.0419312,20,0,275.55408
0,-19.799999237060547,57.099998474121094,1.0443624,20,0,292.95032
0,-19.799999237060547,57.150001525878906,1.044388,20,0,292.9456
0,-19.799999237060547,57.20000076293945,1.0444069,20,0,290.01544
0,-19.799999237060547,57.25,1.0442716,20,0,288.39288
0,-19.799999237060547,57.29999923706055,1.0438293,20,0,284.4137
0,-19.799999237060547,57.349998474121094,1.0438676,20,0,284.40027
0,-19.799999237060547,57.400001525878906,1.0432119,20,10,279.8274
0,-19.799999237060547,57.45000076293945,1.0430809,20,10,277.78107
0,-19.799999237060547,57.5,1.0430549,20,10,277.73
0,-19.799999237060547,57.54999923706055,1.0427458,20,10,277.10007
0,-19.799999237060547,57.599998474121094,1.0422375,20,0,277.04968
0,-19.799999237060547,57.650001525878906,1.0422513,20,0,277.06247
0,-19.799999237060547,57.70000076293945,1.0416745,20,0,277.51913
0,-19.799999237060547,57.75,1.0421083,20,0,278.26462
0,-19.799999237060547,57.79999923706055,1.0421,20,0,278.33377
0,-19.799999237060547,57.849998474121094,1.04176,20,0,278.364
0,-19.799999237060547,57.900001525878906,1.0416499,20,0,275.84485
0,-19.799999237060547,57.95000076293945,1.0416565,20,0,275.82
0,-19.799999237060547,58.0,1.0417764,20,0,274.591
0,-19.75,57.099998474121094,1.0440603,20,0,292.55005
0,-19.75,57.150001525878906,1.0439532,20,0,291.07993
0,-19.75,57.20000076293945,1.0438193,20,0,289.8516
0,-19.75,57.25,1.0438166,20,0,289.83612
0,-19.75,57.29999923706055,1.043437,20,0,286.80994
0,-19.75,57.349998474121094,1.0428525,20,0,282.1914
0,-19.75,57.400001525878906,1.0428456,20,0,282.1041
0,-19.75,57.45000076293945,1.042148,20,10,277.36603
0,-19.75,57.5,1.0419992,20,10,276.72464
0,-19.75,57.54999923706055,1.0420017,20,10,276.7421
0,-19.75,57.599998474121094,1.0417092,20,0,276.59302
0,-19.75,57.650001525878906,1.0414243,20,10,277.5749
0,-19.75,57.70000076293945,1.0414042,20,10,277.65347
0,-19.75,57.75,1.041351,20,0,275.47684
0,-19.75,57.79999923706055,1.0412759,20,0,275.9409
0,-19.75,57.849998474121094,1.0412842,20,0,275.9382
0,-19.75,57.900001525878906,1.0417683,20,0,276.2673
0,-19.75,57.95000076293945,1.0418783,20,0,274.90128
0,-19.75,58.0,1.041873,20,0,274.86972
